site_id,site,country,site_type,site_area,elevation,date,pm10,pm2.5,no2,o3,so2
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-13,10.746,6.573,2.857,95.032,0.679
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-14,14.245,8.179,2.982,110.471,1.372
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-15,18.161,10.204,3.508,102.806,1.14
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-16,20.48,12.455,6.341,108.057,1.305
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-17,15.369,10.984,6.064,94.734,0.748
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-18,15.767,11.0,4.713,111.289,1.068
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-19,18.051,12.982,4.804,112.725,0.585
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-20,16.691,11.638,3.854,136.236,0.815
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-21,17.744,10.28,4.077,151.901,1.22
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-22,18.228,10.409,4.108,120.083,0.777
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-23,13.74,8.46,4.727,118.591,0.729
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-24,18.739,10.928,4.296,134.212,0.721
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-25,15.019,8.777,3.751,107.801,0.468
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-26,11.211,7.033,3.832,111.758,0.479
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-27,6.799,4.165,2.804,95.475,0.671
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-28,8.208,4.412,4.307,94.49,0.738
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-29,3.425,2.466,4.906,57.8,0.833
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-30,2.201,1.629,3.545,76.608,0.437
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-08-31,3.859,2.668,3.919,85.802,0.455
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-01,6.131,3.851,4.391,84.454,0.512
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-02,6.977,4.483,4.856,102.602,1.049
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-03,5.279,3.897,4.638,82.265,0.719
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-04,7.266,4.767,3.425,91.8,0.587
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-05,10.483,6.456,4.804,106.707,1.421
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-06,14.624,7.411,5.712,93.295,0.729
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-07,16.6,8.31,5.161,87.936,0.727
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-08,18.186,8.808,7.062,95.979,0.682
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-09,22.231,10.523,5.506,100.51,0.677
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-10,19.631,10.951,3.625,100.448,0.802
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-11,27.054,13.751,4.332,113.231,1.544
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-12,31.359,17.766,4.624,113.596,1.713
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-13,24.404,14.58,4.793,110.662,0.788
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-14,6.776,5.155,4.6,84.409,0.531
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-15,9.9,7.237,4.778,94.214,0.689
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-16,10.833,6.175,4.31,95.708,0.478
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-17,12.003,7.879,3.105,95.458,0.661
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-18,17.621,10.386,3.317,90.722,0.515
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-19,3.51,2.097,3.222,79.838,0.44
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-20,8.412,4.72,4.049,85.472,0.595
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-21,13.199,6.958,2.922,85.613,0.572
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-22,11.08,5.917,2.502,90.136,0.475
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-23,2.907,1.883,3.492,63.57,0.455
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-24,4.32,2.691,4.592,67.512,0.784
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-25,8.006,5.26,5.147,58.257,1.356
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-26,17.49,11.248,6.047,20.2,0.719
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-27,24.928,12.512,5.322,91.762,0.693
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-28,23.84,11.847,5.069,100.09,0.798
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-29,22.624,11.204,4.605,88.991,1.055
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-09-30,11.297,7.643,4.449,70.153,0.532
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-01,8.125,5.579,4.191,77.106,0.657
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-02,12.947,8.144,4.067,78.697,0.588
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-03,17.678,10.469,3.805,86.957,0.584
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-04,5.586,2.724,4.694,70.889,0.509
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-05,6.221,3.836,4.629,82.474,0.557
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-06,11.017,5.665,5.34,87.909,0.675
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-07,9.569,5.101,4.148,86.577,0.524
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-08,7.198,3.011,3.16,82.11,0.465
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-09,9.556,5.239,4.806,61.374,0.512
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-10,12.655,8.004,6.026,55.489,0.521
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-11,14.32,8.611,5.428,70.276,0.592
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-12,16.342,12.061,5.982,49.868,0.446
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-13,23.914,13.892,5.101,85.675,0.545
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-14,19.897,12.516,3.488,79.355,0.478
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-15,3.671,2.427,3.876,62.125,0.441
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-16,4.2,2.996,4.633,70.142,0.448
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-17,10.999,7.692,6.118,72.251,0.518
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-18,15.866,10.87,5.453,76.258,2.209
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-19,15.352,11.402,4.88,59.859,1.538
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-20,25.576,10.17,2.849,73.772,0.533
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-21,7.372,4.189,2.55,75.642,0.418
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-22,3.047,2.038,2.679,79.517,0.351
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-23,8.631,6.551,6.312,44.536,0.36
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-24,10.26,7.253,6.063,34.024,0.335
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-25,4.467,3.281,4.434,50.552,0.337
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-26,7.485,5.218,5.141,40.717,0.357
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-27,3.361,2.21,4.5,65.026,0.348
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-28,5.701,3.792,3.982,56.063,0.37
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-29,5.875,3.835,3.157,66.383,0.365
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-30,6.646,4.104,5.015,70.915,0.489
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-10-31,4.123,2.582,4.737,71.986,0.537
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-01,3.184,2.04,3.013,67.751,0.367
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-02,5.53,2.955,2.691,71.41,0.531
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-03,2.753,1.888,4.024,69.072,0.484
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-04,5.21,3.869,3.359,59.622,0.36
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-05,3.374,2.399,1.752,56.735,0.362
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-06,5.408,3.637,5.729,63.779,0.417
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-07,7.394,5.395,9.686,49.746,0.534
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-08,4.188,2.975,4.371,80.904,0.386
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-09,10.298,7.89,5.485,62.133,0.416
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-10,9.963,7.854,6.384,59.701,0.382
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-11,4.6,3.504,4.214,65.244,0.417
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-12,5.48,4.324,0.857,63.432,0.394
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-13,15.053,12.491,1.746,31.748,0.875
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-14,5.995,4.462,4.623,76.844,0.404
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-15,2.513,1.446,2.361,70.43,0.368
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-16,4.481,3.234,3.961,62.99,0.417
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-17,5.38,4.233,5.662,53.687,0.461
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-18,4.122,3.427,4.677,53.893,0.494
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-19,11.679,10.048,5.633,44.407,0.39
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-20,5.67,4.247,5.876,61.983,0.402
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-21,5.019,3.607,7.855,51.036,0.555
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-22,12.783,11.131,9.622,37.186,2.055
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-23,20.072,17.039,10.172,32.108,0.463
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-24,3.816,3.193,4.711,76.037,0.378
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-25,1.642,1.36,3.565,68.74,0.371
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-26,1.914,1.597,3.366,62.274,0.443
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-27,11.015,9.12,7.57,54.66,0.409
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-28,14.572,12.604,11.871,31.045,0.72
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-29,11.816,10.464,7.317,43.878,0.707
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-11-30,19.749,16.964,10.455,33.152,0.827
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-01,15.724,14.125,16.816,16.526,0.897
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-02,12.413,11.141,17.293,43.831,1.811
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-03,9.015,8.038,5.63,51.932,0.788
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-04,16.325,14.49,7.515,51.06,0.84
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-05,28.185,24.74,13.475,42.721,2.307
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-06,30.351,27.261,19.584,26.61,6.956
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-07,12.754,11.357,12.678,46.313,0.884
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-08,19.394,17.289,10.327,37.106,0.725
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-09,20.569,18.468,8.732,39.312,0.689
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-10,20.661,18.458,9.59,40.737,1.218
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-11,21.47,18.435,13.864,21.394,0.513
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-12,16.619,14.369,13.028,36.05,0.493
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-13,17.968,14.529,11.015,28.226,0.403
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-14,5.329,4.643,9.804,48.843,0.416
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-15,5.568,4.851,9.544,41.91,0.539
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-16,8.349,7.239,8.046,6.08,0.485
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-17,10.28,8.773,6.585,2.822,0.426
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-18,25.32,21.584,11.997,2.785,0.496
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-19,30.564,26.596,25.086,2.782,0.517
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-20,15.275,13.709,14.836,62.72,0.417
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-21,11.153,9.602,9.598,64.989,0.47
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-22,1.155,0.782,2.792,77.877,0.349
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-23,0.945,0.796,3.151,76.248,0.349
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-24,3.78,3.244,3.038,72.569,0.362
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-25,13.937,11.694,6.807,51.662,0.446
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-26,11.433,9.724,5.13,60.28,0.42
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-27,8.383,7.149,4.3,65.042,0.459
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-28,23.518,18.028,7.859,33.666,0.411
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-29,17.475,14.61,9.467,20.416,0.42
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-30,22.528,19.033,10.076,31.063,0.488
at0ill1,Illmitz am Neusiedler See,austria,background,rural_regional,117.0,2023-12-31,26.735,23.905,25.672,,0.514
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-01,37.604,30.969,17.626,19.992,1.493
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-02,18.75,15.511,13.739,15.415,1.004
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-03,13.646,10.2,17.111,40.644,1.298
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-04,12.75,10.694,19.248,41.891,1.148
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-05,4.062,1.3,4.531,69.279,0.92
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-06,7.5,5.081,9.262,57.593,1.039
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-07,14.021,7.842,16.928,43.301,1.076
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-08,26.062,20.469,14.421,19.144,1.043
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-09,8.562,5.219,10.921,65.762,1.059
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-10,5.917,3.419,6.074,60.649,0.907
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-11,12.0,7.839,23.966,53.902,1.4
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-12,9.896,5.217,19.601,65.824,0.917
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-13,18.083,14.475,27.225,49.05,1.2
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-14,7.375,3.375,9.179,70.688,1.022
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-15,9.688,7.808,11.677,70.202,1.022
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-16,7.208,3.417,14.438,70.401,0.996
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-17,12.188,9.489,18.545,52.268,1.083
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-18,11.792,8.658,24.269,44.049,1.086
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-19,16.854,13.883,10.239,40.607,1.709
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-20,19.167,15.9,12.413,43.638,1.711
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-21,11.896,8.197,7.886,43.874,1.611
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-22,16.458,13.447,9.807,38.662,1.717
at31401,Mödling Bachgasse,austria,background,suburban,215.0,2023-01-23,20.479,17.431,14.641,30.692,2.402
